2211	4665
3790	6561
7879	967
9075	192
4006	2252
576	1546
5042	1444
4068	9661
4354	6405
5481	8624
9263	2488
6706	8444
2665	6216
9432	6022
7765	6138
6784	4047
4257	2429
9693	3358
8435	4498
8812	444
5328	2638
7033	5809
8822	8062
2694	5134
783	6123
1519	6380
3901	448
3980	916
1431	6168
6903	9951
5912	9372
2819	4527
8748	2012
9982	5886
9818	7884
8787	7686
8936	434
6912	898
5382	9694
6814	3924
1303	5897
1674	7079
1370	9666
7053	3974
6243	4790
6030	6797
8847	7343
2329	4639
9942	3759
3050	5081
1730	7325
341	2374
7694	9375
4420	8243
7040	986
5180	965
3484	199
4345	9992
17	7815
1472	9914
4319	1865
9962	8872
2310	2554
6573	3080
3187	9037
5933	1943
6097	4732
1334	5877
9049	6990
7012	2110
5139	2298
5001	3179
1102	4524
9022	6153
3316	7206
1099	7481
4512	2666
4380	2392
8940	6613
6352	9456
6600	7471
6292	8608
7116	1121
7515	1545
3189	4599
9997	6826
4682	7559
6038	3932
2041	929
2159	7729
9648	3096
1004	4633
6084	6256
6234	869
365	6842
8752	897
1626	8013
8887	7277
7184	2149
1768	1947
7960	9009
9790	622
7000	6409
9828	5810
8926	4189
5233	9719
7324	9844
6514	5779
1608	5492
2597	648
7649	2430
2565	8210
9571	9566
3816	212
4333	3648
7038	6100
5621	3589
3668	3492
8934	3127
2559	7844
2718	2873
3886	7189
8832	9219
38	4544
4559	1486
8657	6439
4273	9980
3826	1418
1710	7594
1322	814
4150	8857
1338	2234
3446	7194
8634	6563
2678	1097
501	3817
8711	2108
9543	3570
7570	397
7678	6534
8900	837
8592	252
7347	7962
7898	6995
4886	1354
9897	9780
7616	2889
1912	567
1613	2473
4791	1027
6786	9416
5512	5659
5684	9743
8703	2358
4448	7193
9921	1039
3835	5009
995	5229
8371	2256
8386	3396
3757	2822
6875	636
9271	5496
2209	2225
2571	3097
3811	908
6294	3516
5580	5585
689	186
7647	7113
3076	832
4800	3793
1757	9884
823	9044
1539	8919
4417	5525
5705	3302
2198	2512
127	6605
5056	322
5152	3763
9347	8598
5355	1773
8011	1187
8443	3332
3037	2531
4130	7177
8049	822
3244	6203
1435	503
1276	5879
1245	7502
4223	2352
1369	135
1271	784
6379	2721
3126	191
4001	1018
6868	4434
3404	3113
4219	8406
683	3373
6210	6733
6871	757
9808	4665
8445	5712
5043	8471
248	2663
983	7791
2235	1064
8562	10
2446	2661
9486	9124
8391	8990
913	1923
6356	7387
2629	7351
9008	4461
8826	179
1189	2518
789	5291
9306	9142
6555	6672
5280	792
9270	1225
13	2925
7427	5363
8575	6440
3999	5562
8570	7867
367	9305
3892	4785
4391	5904
3951	8988
9798	68
9799	8705
1546	3596
4295	5329
6364	7865
3893	889
6649	2518
7389	6173
4633	3634
1641	5729
8393	1067
6917	4137
1040	748
4570	2531
3237	824
5852	2979
8842	6360
2792	8365
380	1650
1030	4409
1778	4075
2740	8402
1573	2560
1463	2400
9944	720
5998	6952
5044	9916
8044	8817
6950	6131
6194	2601
2254	2664
6187	2520
5534	6422
4793	5300
6182	4245
7630	9349
3947	4734
9176	764
3992	1564
2637	7726
118	9924
7675	8517
6009	2952
9380	6825
5679	4438
7830	5116
4505	231
2282	6532
5050	9494
7867	6990
874	5503
5880	5951
4795	3913
663	4621
4621	6933
2959	3871
706	1959
1433	9744
5830	4805
4023	4843
2317	4831
4142	4946
625	590
8050	5072
8939	4993
4699	129
5441	2261
5850	2847
6685	3092
4268	302
1818	8160
9074	3691
7621	2176
7112	1938
9920	2827
3942	6221
6439	1108
2484	3413
3505	4597
3313	5491
1196	6975
5531	630
392	3457
6622	4267
145	8392
5668	120
1593	232
2924	1802
5898	568
2545	5617
9835	3699
5452	3305
6249	4477
5556	3819
7494	6899
3693	7972
4808	4135
6110	853
5583	5211
5984	4508
8650	573
5318	5601
9843	1923
157	3956
1545	71
8274	518
9240	6821
5028	5110
8440	5251
3014	382
6351	7633
2069	8301
5324	2578
2304	2374
602	8507
7594	9002
7549	7802
5080	9187
5191	7497
4431	5970
1726	9956
9892	57
9171	920
1968	7948
5386	9454
7878	7604
4216	3494
6188	5093
7128	3048
4819	1522
1637	1512
211	4941
6822	5656
978	3605
7828	7779
2957	9258
2220	9672
6377	9635
7603	213
8959	8195
9745	9445
1447	2599
2842	3899
6610	2564
6289	6464
6847	9999
5655	4490
1852	654
4677	7118
8402	9726
1149	4617
4908	8069
6696	3306
5603	3866
8895	9939
7403	594
2450	3296
578	8302
5059	360
1009	2226
3744	82
8398	9799
4339	5962
5784	67
5307	1509
1071	3176
4119	5346
1777	9484
7530	7891
49	6584
6891	9131
7762	2723
6160	8184
2149	256
2284	4340
8343	6727
8372	9639
6826	6592
4728	9936
6608	1638
4353	9397
4393	3258
7259	6631
6176	3413
8084	6794
5164	2531
8610	2308
2995	4989
3318	8693
3911	1527
4123	6631
3120	6011
7999	4439
4309	2500
4523	4211
6338	4957
6849	2149
5699	4028
3426	7855
295	5370
8234	792
1434	3973
669	6087
3077	3401
8879	6815
6916	4394
9675	746
132	8390
607	9497
7593	4394
2713	3148
107	2450
9353	4078
1136	3222
932	2195
9703	3698
9418	6373
4293	9621
5173	4268
2290	1261
960	6413
5172	4817
4910	2293
5469	2240
7257	1702
4271	57
24	6594
1652	3836
8347	9671
2771	7792
7639	9386
8809	6804
5162	824
7395	1867
3325	9978
2977	242
3638	4295
6753	740
89	6831
5588	8769
8942	2581
5788	2027
5295	2654
4060	9971
5968	9752
3689	1138
5946	9117
9243	8698
9041	9914
7885	5086
2975	4601
4803	7616
5793	9142
5628	3787
388	9249
9674	7554
4829	3839
4878	3751
1320	8759
750	9006
9496	8091
6199	8644
1110	404
5567	1755
3423	1282
4302	2872
2578	3315
220	5184
2234	1506
6124	335
3806	7154
7819	5465
8432	9052
5686	8965
7418	5062
7914	7463
4933	3094
8699	4910
1516	518
6484	2879
4643	1673
2680	5264
3888	9549
5268	1416
3717	7650
3685	438
4610	4715
242	7743
2229	6435
5406	6781
346	5507
8220	1925
9641	577
7037	8216
8528	7756
1073	110
307	9078
2085	4286
9829	7762
6628	3778
1735	175
7001	3369
5732	7124
561	6925
3715	7148
214	3831
6795	7829
7637	4576
8712	2693
1926	1595
6002	1437
8795	8784
4160	9522
3181	2874
141	3432
8222	3636
6723	1856
3217	384
5037	596
8856	9449
4971	1457
7283	3195
4836	8021
9978	432
416	2842
1525	6221
6984	1906
4291	2605
3110	276
8425	1485
106	3063
8896	2424
9218	2878
1908	9188
2809	6835
9140	749
3001	7031
4660	1633
1107	330
9894	4573
8202	7991
8375	6328
8927	530
8593	8109
7539	4949
655	1485
1489	4184
3044	1636
3362	8064
2322	1163
6673	6874
3114	5696
7732	1721
2555	658
6619	8333
6627	448
6721	8052
5577	1522
812	2470
2491	1896
5437	4557
4183	8995
7031	8115
8681	3906
3981	4111
7046	2447
9	4465
6390	922
8902	2477
6778	5460
7873	5557
2066	1567
4507	4811
8438	3397
1383	5606
3977	3399
4936	3059
3320	3815
3855	1663
5676	9161
5726	659
5352	8391
6026	2687
2206	8658
2123	1963
846	3216
1810	4859
7160	9811
1919	7458
5376	1063
5014	7145
935	3184
6743	752
9689	4962
8903	5429
7529	161
4783	9219
724	2490
3570	7341
2645	6738
4276	3644
777	7551
250	118
3964	4357
6261	9825
1025	6242
7027	2552
2585	6348
6520	8107
9781	3434
7140	1036
5239	802
6506	8711
5959	1298
6087	8019
4416	8593
7464	4999
9125	1303
8262	7936
1618	9979
4252	5921
5568	941
9405	2778
2467	6356
207	237
7767	3913
9985	3901
6444	6740
4403	2697
7224	9510
2441	872
6274	4951
2361	4310
4812	6530
4263	1470
4546	7055
3459	1625
6896	3616
7553	871
5226	2270
631	5197
9012	293
1838	2159
6365	7535
4159	9374
2047	1038
9588	4772
4144	4908
2245	2798
2623	1735
8103	442
3269	6023
5438	226
3820	9171
9711	2601
1750	7684
8042	7380
4731	1224
8979	6043
896	43
9882	4353
2671	4546
9384	2384
7337	7624
8458	9098
6562	4637
453	4524
1600	2925
5591	2420
9198	8958
8115	7526
9317	7325
7294	8586
2055	6265
772	5737
4732	9488
7761	3416
3755	2378
5608	164
6672	627
6089	3711
5070	2174
1079	9947
200	6631
7924	8006
9044	6313
2278	3462
9967	8752
593	3558
3383	4192
6099	752
3112	8390
4328	4219
1948	3326
2752	2823
7626	1510
1815	4552
5689	7729
9988	3968
8405	1615
5287	2497
6486	1020
1427	2018
1769	9591
3865	6144
1657	5764
8058	6088
2673	4869
4846	6291
3437	8166
7126	6098
1932	7927
851	4171
4437	3902
314	4867
6133	9644
841	508
59	4847
8048	3058
548	5833
3059	7602
1177	8191
4167	538
958	5414
4590	2104
3101	6890
9247	6748
156	5903
3704	8064
3491	8045
3385	1947
6070	3622
3914	6832
386	3242
5610	237
1234	766
9806	9361
6864	5128
9966	3918
4488	1039
1438	8769
7599	3170
5597	2558
4171	4295
9040	5296
2058	2886
4671	0
6663	3749
7551	5365
1578	3637
1837	8236
545	3278
3852	9192
613	4983
2604	7068
4324	6666
8604	2503
267	5430
7377	2336
1599	7557
4930	643
9318	1441
8597	5915
3949	8593
5803	5714
6228	9913
3719	2758
2179	625
7938	3341
3589	9845
3822	6314
3442	1741
9456	8001
3544	5775
5241	8681
4012	4675
7555	3520
6441	406
7203	6532
2145	6786
567	6591
8647	2396
1465	2228
1197	7359
9366	1624
9308	8248
6745	7315
5374	4082
5517	3528
2509	5523
2362	9681
5736	8536
5294	7984
3464	2925
8858	5250
2397	9792
8072	4117
8930	3399
4618	2701
5804	864
2195	2338
6477	713
6857	1213
9229	4336
5407	291
9430	7980
3230	4450
9793	9323
7302	9962
7969	4126
3599	3726
8637	7443
9532	1820
8818	7219
1986	1882
523	2428
6762	7347
429	6976
1784	2945
6567	446
4208	4139
9355	128
3841	1425
2226	2822
2132	5559
9323	8354
1650	175
315	4100
1774	7867
6467	6295
7942	5106
4229	9563
1569	1458
9573	454
1897	5702
8645	7030
3523	5560
5153	8169
4775	1769
9307	7648
7768	8286
8868	3631
2572	8302
1263	793
9749	2299
5664	7818
1124	7663
9107	9222
6120	6887
1930	2081
7788	6468
9482	7695
4652	2449
1621	7518
8349	7663
8507	5249
2297	6296
7211	9966
4665	67
1602	7547
1942	867
1214	966
641	8630
1308	2883
6771	7724
3278	8170
7775	485
1399	7185
9230	7342
8116	5574
4977	7854
7912	2673
1559	2381
2527	3816
3536	6757
3015	5523
2408	8428
4334	5826
5966	3649
5225	396
5557	2694
4636	2554
934	6783
6245	3076
530	7417
8345	3419
6329	9340
6433	7032
4637	1204
6118	851
3604	5149
6872	1479
1425	7246
7105	4470
86	1080
1377	8903
8777	3472
6544	8280
1342	2650
2695	8544
2932	2791
9971	4116
3133	4609
8857	1038
4357	5910
6967	1497
8705	5810
3471	2241
2068	1456
4533	8185
8968	3074
699	3918
43	832
9474	2075
4607	6399
9137	4061
1696	9923
1279	1641
9735	5478
1443	3003
4686	3210
1246	1553
4888	4796
1586	7463
8104	907
7142	4709
1634	5576
2769	3783
5192	2958
8535	9885
363	133
9322	5699
3166	8211
7311	258
1505	2019
5403	1303
8087	9993
3346	4339
3341	4725
8526	9635
3941	9014
3978	993
8992	18
3963	9676
3887	8211
8412	9637
8240	4214
5592	7898
8305	8927
9889	2375
143	2559
8053	7146
419	554
7	9622
4761	6467
2547	6844
3284	7673
1713	5973
5077	7159
1755	5604
6705	4055
3707	5707
9073	23
581	2395
5390	752
4859	5152
671	9219
1956	7341
8283	3830
9916	9156
5709	4686
7047	10
852	5118
7032	9498
4000	479
7644	8407
5218	8129
9152	6150
9938	2738
7520	9292
6472	9774
6174	2197
9148	2374
7197	4294
1597	3396
2009	2836
9959	9535
9269	2885
5845	9755
8566	6166
7306	7251
6003	525
5102	5482
6755	6544
8257	3023
6132	5990
618	6720
7222	798
191	6193
9623	7710
5963	3005
7751	3614
8476	494
4153	7589
8824	7400
6805	7026
5194	8539
1820	7230
6850	5801
3595	6144
9214	8101
4232	8258
4632	6959
7392	8532
1448	5868
4861	2894
9226	5513
4312	9818
8909	6994
1426	8002
6803	2974
8572	2342
9533	8126
4611	6626
6893	647
4925	7887
5377	3453
4241	4695
509	3266
19	5581
9629	4846
3198	6284
8859	9487
6502	1760
5563	563
6445	4676
5859	7109
1509	6059
1635	1893
1966	2417
6773	1756
5124	2227
8320	8351
3827	6732
8994	3058
7099	5187
5347	7600
829	3314
4624	7064
9446	7273
1091	2683
8407	2691
1944	6772
6550	9639
8962	8440
6169	2835
1495	5503
1862	3301
918	4786
9063	8635
2938	3926
7864	1500
8872	2393
2071	8855
6420	6091
8510	6795
4928	9695
4951	5495
5835	1876
5951	2692
82	158
2337	5552
1788	5672
9570	4461
1026	6846
4240	267
1148	5335
4926	7890
6192	8513
4062	6770
9777	9057
8831	3823
1914	2362
7657	3832
1744	6972
6947	2344
3735	3231
4251	4464
1126	688
1562	5508
4044	1341
7850	8787
4973	1389
2087	6939
6010	738
3448	2061
6044	322
5965	2766
7951	6306
5725	2351
6469	8485
7483	9405
6690	6564
2717	140
1023	3615
9310	8224
1595	8868
4125	2493
725	6367
9250	7681
917	402
1553	5327
907	1652
3844	4478
9914	9871
204	7458
7477	246
3144	1130
730	8389
4427	442
2074	4924
5260	8075
8788	1054
6077	9744
4468	6421
9569	1131
3524	9865
3441	1696
6036	2226
8781	4569
110	7962
7023	6698
3168	9032
2506	2295
6939	2425
5652	8836
4243	5264
5839	5275
4753	544
5617	1732
382	7881
4587	4752
6055	6976
2119	200
1854	5858
4432	2325
3973	8203
3467	7680
236	7954
8531	283
4790	8953
6301	8848
8719	1619
7656	954
5754	1013
7896	5249
3182	1712
8192	5226
4685	8910
2532	7167
8183	3773
345	9020
8751	313
7719	3611
7681	301
5330	1072
2928	3740
5446	9608
8814	3916
1711	3758
4913	9923
6318	9919
9529	7989
9215	8448
2064	2797
7180	1757
4811	1834
5341	2372
6734	3965
8300	530
4457	6769
1738	477
3145	6347
5723	3074
9324	6723
1015	3249
7368	4690
8576	2662
7085	5262
2150	1226
6961	7858
6669	1498
7292	546
8915	9319
7269	926
4165	7311
6019	2693
3817	1834
4756	4589
2833	9576
4226	2017
4066	970
8410	363
6458	4303
3766	8419
1175	3424
8524	6039
6728	1215
1371	3356
1718	476
3787	149
4634	2889
4667	2514
6549	463
2106	75
3111	3969
5619	878
617	4913
1146	6406
2816	2960
1571	2525
2727	7514
7237	5844
7822	1330
587	7281
3184	3979
3363	5449
4316	7335
8960	1919
5421	9828
3674	5437
5585	2245
290	97
9685	2286
8120	4378
890	9586
9497	4516
9910	6257
5370	4033
6631	7868
2302	7817
6054	8876
8279	3363
8181	8019
1098	7397
6168	914
2376	1562
670	7692
1647	8339
7823	9513
1719	4096
7757	734
4560	1503
4997	6091
9875	8389
3657	2454
7522	6795
5020	6199
7987	1451
6007	7908
4341	1148
2987	8383
3454	3131
3863	1966
4786	3371
6016	2234
635	6399
7799	8554
4598	8007
8602	9905
6653	4952
521	1238
4128	8991
2582	6196
8762	3832
7688	2802
7144	4475
9472	6116
8729	3079
9524	2323
6493	1442
9071	9769
8617	7616
3881	2496
7474	7651
129	2571
5648	6323
5231	1510
4344	1054
8843	27
6435	7347
3838	4101
8198	8858
2447	9978
5706	8135
3993	7779
247	2368
6526	6190
4037	3403
6461	7606
2774	4236
9681	8178
9668	3358
9129	620
8446	7040
744	1908
775	8163
2940	502
5712	3186
7181	6743
7932	6050
2834	4022
1819	1676
5777	2017
2691	4903
6112	70
7101	8969
8173	4492
1577	7936
8370	1522
1855	5644
2070	5895
3328	7937
3054	4603
5814	8219
5906	709
9464	65
7080	1268
1789	9534
30	1450
9077	4284
9476	5063
7758	7699
5691	1267
7705	2962
1649	9999
3577	2971
4377	1869
9831	2116
8191	765
4718	2124
1258	7082
8127	9980
3095	869
6248	2447
5574	3442
1074	276
9479	7201
5015	914
2275	4702
2439	9595
2588	4667
7747	2533
7088	7852
2525	1637
8168	7252
1590	7710
64	288
6470	6618
29	8706
9727	5399
2714	3391
997	7092
9222	91
3104	3741
6515	212
2529	2788
5802	6974
2608	6945
8619	1086
1670	9532
5484	6857
5387	7960
1344	2270
7049	9059
2573	9025
2898	2477
9952	5915
1453	7207
7929	1247
3848	1484
5213	7967
6340	1284
7838	1200
5002	4535
9696	3561
1037	6016
4317	738
1702	7731
3895	347
9827	4641
8298	1676
3196	2410
8958	9308
6158	2418
6634	2708
3798	1321
7016	3510
7384	9316
7463	9993
5323	2736
6605	8183
6798	633
4555	2889
6119	9287
1093	9361
6964	25
1012	9337
7502	6869
5798	3852
90	16
4626	418
5875	3369
3854	9905
8586	2140
5200	3297
2587	3620
3247	9838
1633	3953
6878	2900
4190	2299
792	7831
5411	7366
2028	9218
2990	6631
9642	1809
945	1079
5573	7617
8553	1319
7928	9432
6471	1571
5645	6656
3011	4970
6902	2632
9554	7565
1625	7661
3553	5544
9164	3493
5728	9838
7025	5197
3815	2648
8972	6357
5773	2175
6638	7610
6624	105
5858	8051
4854	7681
5466	1214
6858	907
5820	4348
3268	5784
6399	2427
1237	3509
7843	8835
634	1641
2043	5684
2519	7743
2749	8191
3945	6433
9857	4835
7365	5463
1232	938
6284	6032
2656	8179
850	190
9360	290
5428	7783
5223	2517
2964	2555
9011	4489
3527	5232
9279	4686
3535	2149
6129	6151
3410	5237
3586	1029
6376	8842
6691	5253
9294	8741
7619	4359
4675	60
5635	3905
5079	9925
3601	1621
559	913
5530	5839
6530	2395
771	1811
1429	6273
1759	3829
2690	994
8537	6296
4538	6330
8830	1836
4773	1723
499	2163
8406	8557
2515	3395
6960	7896
2895	6258
1614	6992
3137	7486
7405	401
4976	9499
8941	2396
8849	4033
2264	9905
849	8037
8845	5886
2687	6279
4274	3608
2662	8525
9709	2200
2313	6175
6652	8408
5718	7476
8726	6607
261	7708
1384	4778
8971	254
7233	4669
2994	6019
9754	6425
1963	2018
9580	5647
8387	5086
7585	2356
2923	4287
1396	1078
5675	573
1676	3663
9907	2995
6789	7447
4923	6770
6218	4848
1346	2180
2371	5725
4889	5491
9267	6035
3960	9609
4370	1156
3317	6746
7072	8648
4486	351
2972	3758
4321	5206
7351	2418
7565	2295
2798	7376
1033	1385
871	3721
9552	6213
9624	8995
4131	137
7940	2471
580	6705
6959	4294
2184	1729
8224	9724
2364	4919
6447	7912
6974	6832
5627	8923
2323	5992
7510	6129
9597	247
2413	9997
5972	1657
3607	6392
6494	1325
8421	8796
8656	3105
8409	5420
7888	4189
651	3847
9163	94
4585	5854
3658	1428
7014	3986
5888	7534
6551	851
8018	8501
1382	6069
3356	2344
3933	8932
906	7943
8431	794
9467	3139
8579	1231
4247	4724
7807	7538
4789	5275
2511	70
8728	2490
3056	6671
9706	7666
7743	3325
5344	4972
3780	8120
7944	3242
5673	2270
5392	9792
7417	8042
7041	9502
63	8599
9488	1456
5620	8340
3908	2696
8966	4920
203	1659
5120	7065
7930	5498
9770	5512
1387	6003
9586	7823
9421	9384
3961	5007
7169	3118
6730	1140
9170	7722
3686	1803
7936	648
3057	7590
4245	188
4872	4941
3232	5325
233	3512
1698	5743
2704	4011
1727	8849
6071	7874
4765	8632
8461	4846
9763	8923
9596	4479
3277	6159
3998	6995
4102	3315
3828	4879
4954	1183
7048	9309
4043	3562
7345	917
5402	410
3722	4527
2345	2752
7641	296
3565	1684
4745	2436
6100	4653
3149	5172
4907	6004
2154	505
6307	6923
1486	824
6061	3641
3055	1839
1466	8424
4086	2440
3415	9873
3005	1243
6426	3399
5544	4298
436	370
8754	1992
3627	4206
9767	9659
3519	4052
900	530
9885	5383
1549	2601
838	9426
6211	987
7711	1185
2871	9496
5396	4574
6023	9144
7473	8462
4501	3951
1283	8284
5734	1747
3976	692
1758	2635
3931	9924
1589	2681
8217	7359
3221	4569
188	7698
249	2619
5796	6796
1239	62
151	3320
6223	4462
2097	9293
1224	6048
9540	152
423	7965
6837	9209
5054	9820
8883	3309
6115	7204
9926	5195
596	8721
4984	3217
8782	2772
8434	2192
5170	4833
3812	2214
6503	6996
7690	1996
4722	1173
3603	768
7913	2621
9722	8532
2299	2423
910	9495
7884	7291
7874	7683
4597	7000
3713	3576
6654	6593
1227	3527
762	3834
2019	5730
4076	9491
4083	819
1871	8165
780	523
4766	5099
3507	6653
8833	3748
8090	2138
3643	2471
1112	5599
1350	7911
3683	1965
1028	9400
7837	6168
8277	5344
2635	5635
4805	9330
4651	298
9169	6888
9630	5409
5137	3889
5084	780
643	9818
2770	6655
5243	5216
5609	6167
5893	2677
5237	1641
7933	8385
989	6395
6436	8668
4983	7601
1467	8538
6962	5881
7177	3767
104	5946
318	7652
2631	105
5795	450
6781	5132
7547	7101
1286	1363
1596	7387
1587	8693
3400	917
2664	8008
7581	8598
7444	9060
3572	6547
7755	5001
2318	714
3667	6558
3263	2463
2619	4732
